2014-12-19,9541,11780,21321,1131064,378981,1510045
2014-12-22,12926,23904,36830,1133765,384520,1518285
2014-12-23,17255,13831,31086,1055718,325564,1381282
2014-12-24,4564,2566,7130,1057333,326537,1383870
2014-12-26,3243,6170,9413,1057629,328744,1386373
2014-12-29,6532,7033,13565,1059791,330174,1389965
2014-12-30,8844,12714,21558,1064437,332892,1397329
2014-12-31,6818,3448,10266,1067425,332899,1400324
2015-01-02,8983,8651,17634,1069422,334783,1404205
2015-01-05,15730,6823,22553,1073253,337095,1410348
2015-01-06,27576,13293,40869,1091002,340032,1431034
2015-01-07,8348,10331,18679,1094013,342861,1436874
2015-01-08,10531,7526,18057,1097270,343957,1441227
2015-01-09,19110,14384,33494,1106858,347466,1454324
2015-01-12,12912,11711,24623,1111378,350358,1461736
2015-01-13,17007,17570,34577,1113427,356585,1470012
2015-01-14,18005,9669,27674,1115604,359038,1474642
2015-01-15,56789,21818,78607,1132232,366994,1499226
2015-01-16,33418,19456,52874,1139701,372972,1512673
2015-01-20,39111,17671,56782,1146071,380541,1526612
2015-01-21,38597,18774,57371,1152486,387887,1540373
2015-01-22,50093,12877,62970,1167973,392540,1560513
2015-01-23,23429,10199,33628,1174512,395993,1570505
2015-01-26,13455,12569,26024,1175134,397712,1572846
2015-01-27,14714,9114,23828,1058524,303461,1361985
2015-01-28,16964,12225,29189,1065810,309179,1374989
2015-01-29,25684,18215,43899,1070998,315756,1386754
2015-01-30,17972,12952,30924,1077008,320489,1397497
2015-02-02,21290,8073,29363,1088305,322478,1410783
2015-02-03,15689,11540,27229,1095320,326725,1422045
2015-02-04,10945,7635,18580,1099804,329637,1429441
2015-02-05,8432,7798,16230,1102433,332350,1434783
2015-02-06,19143,20598,39741,1108716,336043,1444759
2015-02-09,9454,10182,19636,1109870,340870,1450740
2015-02-10,7901,9268,17169,1111704,342745,1454449
2015-02-11,16506,14730,31236,1115894,344840,1460734
2015-02-12,8911,8542,17453,1117546,345213,1462759
2015-02-13,9939,7398,17337,1120131,345527,1465658
2015-02-17,12219,13829,26048,1122815,348752,1471567
2015-02-18,21653,18775,40428,1132134,354126,1486260
2015-02-19,14163,9148,23311,1135753,355364,1491117
2015-02-20,18705,13300,32005,1143187,358527,1501714
2015-02-23,7274,10535,17809,1144866,360249,1505115
2015-02-24,14513,14934,29447,1084405,309747,1394152
2015-02-25,15054,9753,24807,1092519,311863,1404382
2015-02-26,14829,14184,29013,1099364,315635,1414999
2015-02-27,10468,8232,18700,1102320,316907,1419227
2015-03-02,15473,10100,25573,1110453,319913,1430366
2015-03-03,16269,9065,25334,1116220,322161,1438381
2015-03-04,9810,10213,20023,1117471,323262,1440733
2015-03-05,16115,12274,28389,1124800,327173,1451973
2015-03-06,20311,29730,50041,1131201,333862,1465063
2015-03-09,14375,18945,33320,1139460,341361,1480821
2015-03-10,15083,22648,37731,1147762,350340,1498102
2015-03-11,20559,29874,50433,1155812,359029,1514841
2015-03-12,15477,16487,31964,1162122,364437,1526559
2015-03-13,14110,11641,25751,1168621,368743,1537364
2015-03-16,6268,6328,12596,1170479,370372,1540851
2015-03-17,9608,20978,30586,1174675,377060,1551735
2015-03-18,20635,16861,37496,1181953,380507,1562460
2015-03-19,21188,14804,35992,1193850,383940,1577790
2015-03-20,29675,18658,48333,1206858,390365,1597223
2015-03-23,21546,8695,30241,1214631,392138,1606769
2015-03-24,18705,13658,32363,1218694,393770,1612464
2015-03-25,27547,16128,43675,1211824,392398,1604222
2015-03-26,27259,21566,48825,1088119,312230,1400349
2015-03-27,12565,10075,22640,1094179,316331,1410510
2015-03-30,13012,12587,25599,1096700,323078,1419778
2015-03-31,12060,9770,21830,1102404,327982,1430386
2015-04-01,17399,13305,30704,1107262,333647,1440909
2015-04-02,11237,6659,17896,1110294,336340,1446634
2015-04-03,0,0,0,1110258,336330,1446588
2015-04-06,16755,14973,31728,1116290,342073,1458363
2015-04-07,7723,7818,15541,1119207,343421,1462628
2015-04-08,13398,10593,23991,1121977,347084,1469061
2015-04-09,11999,12430,24429,1126891,351842,1478733
2015-04-10,11211,7063,18274,1131104,352913,1484017
2015-04-13,11523,11114,22637,1136181,357541,1493722
2015-04-14,12401,15058,27459,1140970,363099,1504069
2015-04-15,9428,8900,18328,1144247,365966,1510213
2015-04-16,8915,7960,16875,1146601,368706,1515307
2015-04-17,11997,10490,22487,1151027,373852,1524879
2015-04-20,13091,13294,26385,1155643,378546,1534189
2015-04-21,14331,13691,28022,1159656,383717,1543373
2015-04-22,20827,14090,34917,1168993,387633,1556626
2015-04-23,14518,13923,28441,1173145,390511,1563656
2015-04-24,13970,16089,30059,1179020,391596,1570616
2015-04-27,19755,16473,36228,1112098,337956,1450054
2015-04-28,19173,16660,35833,1118034,343860,1461894
2015-04-29,29376,15595,44971,1131599,349388,1480987
2015-04-30,27159,21444,48603,1142716,355987,1498703
2015-05-01,11480,14236,25716,1146557,361501,1508058
2015-05-04,6748,9780,16528,1148422,364378,1512800
2015-05-05,11698,7295,18993,1151634,367060,1518694
2015-05-06,8733,7517,16250,1154025,366482,1520507
2015-05-07,11242,7942,19184,1157829,368438,1526267
2015-05-08,15750,11986,27736,1162801,372290,1535091
2015-05-11,11999,9622,21621,1166966,375843,1542809
2015-05-12,11870,7448,19318,1169000,376731,1545731
2015-05-13,25679,24280,49959,1173713,380990,1554703
2015-05-14,25618,16008,41626,1175906,385217,1561123
2015-05-15,10161,8637,18798,1178285,386846,1565131
2015-05-18,11648,10854,22502,1180378,388921,1569299
2015-05-19,16802,16169,32971,1182943,392549,1575492
2015-05-20,9729,7951,17680,1184418,393303,1577721
2015-05-21,15506,16259,31765,1188384,394036,1582420
2015-05-22,11909,18073,29982,1191969,398148,1590117
2015-05-26,19734,19839,39573,855267,284074,1139341
2015-05-27,18504,15976,34480,864939,290440,1155379
2015-05-28,21314,9253,30567,875440,292739,1168179
2015-05-29,10770,8518,19288,881339,293972,1175311
2015-06-01,8853,8634,17487,884444,296507,1180951
2015-06-02,7878,6829,14707,884572,298440,1183012
2015-06-03,11943,12492,24435,890451,305056,1195507
2015-06-04,19859,27655,47514,897213,309788,1207001
2015-06-05,19646,15588,35234,904899,314711,1219610
2015-06-08,7007,5097,12104,908242,316265,1224507
2015-06-09,11634,15819,27453,910219,321574,1231793
2015-06-10,16026,13385,29411,917188,322599,1239787
2015-06-11,18104,11464,29568,923266,326274,1249540
2015-06-12,8538,9545,18083,927731,328950,1256681
2015-06-15,17567,9149,26716,937206,330586,1267792
2015-06-16,11928,11751,23679,942202,335492,1277694
2015-06-17,15576,12322,27898,944353,338040,1282393
2015-06-18,21255,16706,37961,949339,340991,1290330
2015-06-19,13236,8972,22208,954499,343009,1297508
2015-06-22,14854,10698,25552,958430,344092,1302522
2015-06-23,9296,12435,21731,960640,345972,1306612
2015-06-24,17070,15234,32304,965309,348725,1314034
2015-06-25,11624,8858,20482,903274,295543,1198817
2015-06-26,25061,8915,33976,913181,299319,1212500
2015-06-29,16349,10439,26788,917487,302862,1220349
2015-06-30,26399,18466,44865,926492,310656,1237148
2015-07-01,11648,13917,25565,931924,314321,1246245
2015-07-02,13328,17281,30609,936963,319977,1256940
2015-07-06,8910,12829,21739,939938,320841,1260779
2015-07-07,17161,25061,42222,945215,322984,1268199
2015-07-08,10369,12086,22455,947673,326650,1274323
2015-07-09,13611,7615,21226,951270,328266,1279536
2015-07-10,10831,10383,21214,956267,329218,1285485
2015-07-13,9998,11333,21331,959377,332500,1291877
2015-07-14,10941,12824,23765,963686,336297,1299983
2015-07-15,16727,15513,32240,970590,337712,1308302
2015-07-16,22616,11045,33661,982875,340666,1323541
2015-07-17,16858,30269,47127,990393,349176,1339569
2015-07-20,32823,47331,80154,1006081,362622,1368703
2015-07-21,21615,38683,60298,1014956,377443,1392399
2015-07-22,25125,37523,62648,1026073,388837,1414910
2015-07-23,23932,31080,55012,1034536,398996,1433532
2015-07-24,30298,34090,64388,1049160,406956,1456116
2015-07-27,15608,16887,32495,1052685,408704,1461389
2015-07-28,18105,17794,35899,942106,336287,1278393
2015-07-29,15745,17561,33306,948830,343557,1292387
2015-07-30,12665,29022,41687,953568,359099,1312667
2015-07-31,9332,27550,36882,956942,368529,1325471
2015-08-03,6318,9133,15451,959445,369844,1329289
2015-08-04,8887,7758,16645,962577,371392,1333969
2015-08-05,11993,10860,22853,967699,372678,1340377
2015-08-06,13455,8323,21778,972868,374783,1347651
2015-08-07,8943,12151,21094,975214,377126,1352340
2015-08-10,9675,10052,19727,977929,377783,1355712
2015-08-11,12053,10964,23017,983056,378661,1361717
2015-08-12,41323,15179,56502,998466,380987,1379453
2015-08-13,9013,15785,24798,1000822,388520,1389342
2015-08-14,8216,12155,20371,1005093,393915,1399008
